order_id,user_id,product_id,order_date,quantity,unit_price,total_amount,payment_method,status,city,is_anomaly
O002771,U00075,P00015,2025-10-29 08:06:00,35,25.05,876.75,微信支付,已取消,北京,1.0
O002771,U00075,P00013,2025-10-29 08:06:00,2,585.71,1171.42,微信支付,已完成,北京,
O002771,U00075,P00040,2025-10-29 08:06:00,2,76.67,153.34,银行卡,退款中,北京,
O002772,U00153,P00001,2025-09-22 02:58:00,1,44.41,44.41,微信支付,已完成,西安,
O002773,U00357,P00075,2025-01-12 03:26:00,2,220.07,440.14,微信支付,已完成,杭州,
O002773,U00357,P00049,2025-01-12 03:26:00,3,244.26,732.78,微信支付,已完成,杭州,
O002773,U00357,P00044,2025-01-12 03:26:00,2,964.98,1929.96,微信支付,已完成,杭州,
O002773,U00357,P00048,2025-01-12 03:26:00,2,245.41,490.82,微信支付,已完成,杭州,
O002774,U00411,P00034,2025-09-16 00:47:00,1,972.35,972.35,银行卡,已完成,深圳,
O002774,U00411,P00085,2025-09-16 00:47:00,3,747.47,2242.41,银行卡,已完成,深圳,
O002774,U00411,P00078,2025-09-16 00:47:00,1,469.02,469.02,银行卡,已完成,深圳,
O002774,U00411,P00083,2025-09-16 00:47:00,1,27.57,27.57,微信支付,已完成,深圳,
O002775,U00224,P00043,2025-10-06 07:25:00,1,181.72,181.72,银行卡,已完成,重庆,
O002775,U00224,P00058,2025-10-06 07:25:00,2,433.34,866.68,微信支付,已完成,重庆,
O002776,U00489,P00045,2025-01-26 11:37:00,3,718.59,2155.77,银行卡,已完成,武汉,
O002777,U00449,P00012,2025-02-13 11:21:00,3,560.9,1682.6999999999998,支付宝,退款中,广州,
O002777,U00449,P00071,2025-02-13 11:21:00,2,87.05,174.1,银行卡,已完成,广州,
O002777,U00449,P00040,2025-02-13 11:21:00,1,76.67,76.67,微信支付,已完成,广州,
O002778,U00066,P00100,2025-10-10 09:09:00,3,806.09,2418.27,银行卡,已完成,西安,
O002778,U00066,P00068,2025-10-10 09:09:00,1,79.64,79.64,微信支付,已完成,西安,
O002778,U00066,P00062,2025-10-10 09:09:00,3,182.88,548.64,微信支付,已取消,西安,
O002779,U00197,P00093,2025-06-10 03:41:00,2,165.03,330.06,支付宝,已完成,杭州,
O002779,U00197,P00034,2025-06-10 03:41:00,1,972.35,972.35,微信支付,退款中,杭州,
O002780,U00055,P00018,2025-05-29 11:48:00,1,642.18,642.18,支付宝,已完成,南京,
O002780,U00055,P00093,2025-05-29 11:48:00,1,165.03,165.03,微信支付,已完成,南京,
O002780,U00055,P00048,2025-05-29 11:48:00,1,245.41,245.41,支付宝,已完成,南京,
O002780,U00055,P00030,2025-05-29 11:48:00,1,538.43,538.43,微信支付,已完成,南京,
O002781,U00239,P00048,2025-11-25 15:32:00,3,245.41,736.23,微信支付,已完成,南京,
O002782,U00457,P00055,2025-09-02 15:01:00,3,679.8,2039.3999999999999,银行卡,已完成,杭州,
O002782,U00457,P00007,2025-09-02 15:01:00,2,763.53,1527.06,银行卡,已完成,杭州,
O002783,U00495,P00045,2025-09-23 14:44:00,2,718.59,1437.18,支付宝,已完成,重庆,
O002783,U00495,P00052,2025-09-23 14:44:00,1,483.12,483.12,支付宝,已完成,重庆,
O002784,U00354,P00049,2025-08-11 09:39:00,1,244.26,244.26,银行卡,已完成,北京,
O002784,U00354,P00058,2025-08-11 09:39:00,12,55.71,668.52,银行卡,已取消,北京,
O002784,U00354,P00022,2025-08-11 09:39:00,2,282.29,564.58,银行卡,已完成,北京,
O002784,U00354,P00090,2025-08-11 09:39:00,2,178.25,356.5,微信支付,已完成,北京,
O002784,U00354,P00091,2025-08-11 09:39:00,14,85.6,1198.3999999999999,支付宝,已完成,北京,
O002785,U00418,P00019,2026-02-20 00:46:00,3,472.92,1418.76,微信支付,已完成,深圳,
O002785,U00418,P00017,2026-02-20 00:46:00,1,707.68,707.68,银行卡,已完成,深圳,
O002785,U00418,P00090,2026-02-20 00:46:00,2,178.25,356.5,微信支付,已完成,深圳,
O002786,U00209,P00086,2025-02-08 13:25:00,1,226.32,226.32,微信支付,已完成,南京,
O002786,U00209,P00061,2025-02-08 13:25:00,3,969.52,2908.56,银行卡,已完成,南京,
O002786,U00209,P00040,2025-02-08 13:25:00,1,76.67,76.67,微信支付,已完成,南京,
O002786,U00209,P00087,2025-02-08 13:25:00,3,515.2,1545.6000000000001,微信支付,已取消,南京,
O002786,U00209,P00053,2025-02-08 13:25:00,1,206.5,206.5,支付宝,已取消,南京,
O002787,U00061,P00052,2025-06-14 20:23:00,1,483.12,483.12,支付宝,已完成,北京,
O002787,U00061,P00002,2025-06-14 20:23:00,3,741.64,2224.92,支付宝,已完成,北京,
O002787,U00061,P00024,2025-06-14 20:23:00,3,159.91,479.73,微信支付,已完成,北京,
O002787,U00061,P00039,2025-06-14 20:23:00,2,881.05,1762.1,银行卡,已完成,北京,
O002787,U00061,P00017,2025-06-14 20:23:00,1,707.68,707.68,微信支付,已完成,北京,
O002788,U00183,P00009,2025-11-27 22:29:00,2,120.07,240.14,银行卡,已完成,上海,
O002789,U00158,P00094,2025-05-23 01:03:00,3,900.9,2702.7,微信支付,已完成,成都,
O002789,U00158,P00063,2025-05-23 01:03:00,1,904.29,904.29,微信支付,已完成,成都,
O002790,U00208,P00040,2025-07-19 13:03:00,3,76.67,230.01,微信支付,已完成,成都,
O002790,U00208,P00069,2025-07-19 13:03:00,1,487.15,487.15,银行卡,已完成,成都,
O002790,U00208,P00097,2025-07-19 13:03:00,2,974.26,1948.52,银行卡,已完成,成都,
O002791,U00113,P00076,2025-06-01 14:29:00,3,407.77,1223.31,银行卡,已完成,武汉,
O002791,U00113,P00054,2025-06-01 14:29:00,1,435.01,435.01,微信支付,已完成,武汉,
O002791,U00113,P00057,2025-06-01 14:29:00,3,263.58,790.74,银行卡,已完成,武汉,
O002792,U00425,P00054,2026-02-16 16:06:00,1,435.01,435.01,支付宝,已完成,北京,
O002792,U00425,P00064,2026-02-16 16:06:00,3,279.8,839.4000000000001,银行卡,已完成,北京,
O002792,U00425,P00042,2026-02-16 16:06:00,2,770.42,1540.84,微信支付,已完成,北京,
O002793,U00371,P00061,2025-08-24 19:50:00,3,969.52,2908.56,支付宝,已完成,西安,
O002794,U00324,P00004,2025-11-24 11:21:00,1,247.91,247.91,支付宝,已完成,上海,
O002794,U00324,P00003,2025-11-24 11:21:00,2,598.58,1197.16,支付宝,已完成,上海,
O002795,U00301,P00074,2025-03-31 03:40:00,2,664.13,1328.26,微信支付,已完成,杭州,
O002795,U00301,P00081,2025-03-31 03:40:00,2,174.49,348.98,银行卡,已完成,杭州,
O002796,U00469,P00064,2025-11-17 05:20:00,3,279.8,839.4000000000001,支付宝,已完成,杭州,
O002797,U00165,P00020,2025-03-21 20:25:00,2,235.12,470.24,银行卡,已完成,上海,
O002797,U00165,P00098,2025-03-21 20:25:00,1,976.58,976.58,微信支付,已完成,上海,
O002797,U00165,P00096,2025-03-21 20:25:00,1,366.51,366.51,支付宝,已完成,上海,
O002798,U00464,P00021,2025-10-20 12:02:00,3,244.37,733.11,支付宝,已完成,成都,
O002798,U00464,P00049,2025-10-20 12:02:00,2,244.26,488.52,支付宝,已完成,成都,
O002798,U00464,P00044,2025-10-20 12:02:00,1,964.98,964.98,支付宝,已完成,成都,
O002798,U00464,P00092,2025-10-20 12:02:00,46,76.14,3502.44,微信支付,已完成,成都,1.0
O002799,U00377,P00025,2025-10-21 10:24:00,32,95.83,3066.56,支付宝,已完成,重庆,1.0
O002799,U00377,P00023,2025-10-21 10:24:00,1,228.27,228.27,支付宝,已完成,重庆,
O002799,U00377,P00008,2025-10-21 10:24:00,3,292.21,876.6299999999999,银行卡,已完成,重庆,
O002799,U00377,P00048,2025-10-21 10:24:00,1,245.41,245.41,银行卡,已完成,重庆,
O002799,U00377,P00094,2025-10-21 10:24:00,1,900.9,900.9,银行卡,已完成,重庆,
O002800,U00014,P00005,2026-02-14 01:50:00,2,721.6,1443.2,微信支付,已完成,南京,
O002800,U00014,P00069,2026-02-14 01:50:00,2,487.15,974.3,微信支付,已完成,南京,
O002801,U00050,P00041,2026-03-05 11:07:00,1,737.17,737.17,支付宝,已完成,杭州,
O002801,U00050,P00016,2026-03-05 11:07:00,43,56.96,2449.28,支付宝,已完成,杭州,1.0
O002801,U00050,P00078,2026-03-05 11:07:00,1,469.02,469.02,微信支付,已完成,杭州,
O002801,U00050,P00049,2026-03-05 11:07:00,2,244.26,488.52,支付宝,已完成,杭州,
O002802,U00112,P00059,2025-02-10 21:02:00,3,454.17,1362.51,银行卡,已取消,南京,
O002802,U00112,P00022,2025-02-10 21:02:00,3,282.29,846.8700000000001,银行卡,已完成,南京,
O002802,U00112,P00019,2025-02-10 21:02:00,2,472.92,945.84,银行卡,已完成,南京,
O002802,U00112,P00072,2025-02-10 21:02:00,1,415.6,415.6,支付宝,已完成,南京,
O002803,U00454,P00058,2025-12-20 20:30:00,1,433.34,433.34,微信支付,已完成,重庆,
O002803,U00454,P00028,2025-12-20 20:30:00,32,82.79,2649.28,微信支付,已取消,重庆,1.0
O002803,U00454,P00065,2025-12-20 20:30:00,3,434.45,1303.35,微信支付,已完成,重庆,
O002803,U00454,P00098,2025-12-20 20:30:00,2,976.58,1953.16,微信支付,已完成,重庆,
O002803,U00454,P00067,2025-12-20 20:30:00,3,233.25,699.75,支付宝,已完成,重庆,
O002804,U00335,P00036,2025-05-04 20:11:00,3,616.69,1850.0700000000002,微信支付,已完成,北京,
O002804,U00335,P00071,2025-05-04 20:11:00,1,87.05,87.05,银行卡,已取消,北京,
O002804,U00335,P00088,2025-05-04 20:11:00,1,110.35,110.35,银行卡,已完成,北京,
O002805,U00188,P00060,2025-06-16 20:19:00,3,69.48,208.44,支付宝,已完成,杭州,
O002805,U00188,P00075,2025-06-16 20:19:00,1,220.07,220.07,支付宝,已完成,杭州,
O002806,U00344,P00079,2025-07-15 02:47:00,3,546.78,1640.34,微信支付,已完成,成都,
O002806,U00344,P00096,2025-07-15 02:47:00,3,366.51,1099.53,银行卡,已完成,成都,
O002806,U00344,P00098,2025-07-15 02:47:00,3,976.58,2929.7400000000002,支付宝,退款中,成都,
O002806,U00344,P00005,2025-07-15 02:47:00,3,721.6,2164.8,支付宝,已完成,成都,
O002807,U00102,P00022,2025-09-08 14:55:00,2,282.29,564.58,微信支付,已完成,南京,
O002808,U00170,P00100,2025-01-06 06:20:00,2,806.09,1612.18,支付宝,已完成,北京,
O002808,U00170,P00022,2025-01-06 06:20:00,2,282.29,564.58,银行卡,已完成,北京,
O002808,U00170,P00031,2025-01-06 06:20:00,2,686.58,1373.16,微信支付,已完成,北京,
O002808,U00170,P00058,2025-01-06 06:20:00,1,433.34,433.34,支付宝,已取消,北京,
O002809,U00386,P00024,2025-07-21 23:15:00,3,159.91,479.73,微信支付,已完成,成都,
O002809,U00386,P00087,2025-07-21 23:15:00,2,515.2,1030.4,微信支付,已完成,成都,
O002810,U00093,P00088,2025-06-27 19:45:00,3,110.35,331.04999999999995,银行卡,已完成,上海,
O002810,U00093,P00059,2025-06-27 19:45:00,1,454.17,454.17,微信支付,已完成,上海,
O002811,U00451,P00032,2026-03-11 19:09:00,2,773.13,1546.26,支付宝,已完成,杭州,
O002811,U00451,P00070,2026-03-11 19:09:00,2,75.64,151.28,支付宝,已完成,杭州,
O002811,U00451,P00033,2026-03-11 19:09:00,2,174.89,349.78,银行卡,已完成,杭州,
O002812,U00133,P00067,2026-03-18 11:53:00,1,233.25,233.25,银行卡,已完成,广州,
O002812,U00133,P00031,2026-03-18 11:53:00,3,686.58,2059.7400000000002,微信支付,已完成,广州,
O002812,U00133,P00056,2026-03-18 11:53:00,1,414.47,414.47,银行卡,已完成,广州,
O002812,U00133,P00002,2026-03-18 11:53:00,3,741.64,2224.92,支付宝,已完成,广州,
O002812,U00133,P00064,2026-03-18 11:53:00,2,279.8,559.6,银行卡,已完成,广州,
O002813,U00013,P00048,2025-10-05 00:30:00,21,18.84,395.64,支付宝,已完成,杭州,1.0
O002813,U00013,P00054,2025-10-05 00:30:00,22,30.81,677.8199999999999,微信支付,已完成,杭州,1.0
O002813,U00013,P00043,2025-10-05 00:30:00,1,181.72,181.72,银行卡,已完成,杭州,
O002813,U00013,P00031,2025-10-05 00:30:00,24,54.74,1313.76,微信支付,已完成,杭州,1.0
O002813,U00013,P00007,2025-10-05 00:30:00,1,763.53,763.53,支付宝,已完成,杭州,
O002814,U00231,P00030,2026-02-26 05:31:00,3,538.43,1615.29,银行卡,已完成,成都,
O002814,U00231,P00075,2026-02-26 05:31:00,3,220.07,660.21,微信支付,已完成,成都,
O002814,U00231,P00023,2026-02-26 05:31:00,2,228.27,456.54,微信支付,已完成,成都,
O002814,U00231,P00081,2026-02-26 05:31:00,3,174.49,523.47,微信支付,已完成,成都,
O002814,U00231,P00019,2026-02-26 05:31:00,3,472.92,1418.76,银行卡,已完成,成都,
O002815,U00110,P00023,2025-03-14 09:01:00,3,228.27,684.8100000000001,银行卡,已完成,杭州,
O002815,U00110,P00066,2025-03-14 09:01:00,2,668.53,1337.06,银行卡,已取消,杭州,
O002815,U00110,P00011,2025-03-14 09:01:00,3,545.4,1636.1999999999998,微信支付,已完成,杭州,
O002815,U00110,P00079,2025-03-14 09:01:00,3,546.78,1640.34,支付宝,已完成,杭州,
O002816,U00010,P00093,2025-11-16 06:14:00,2,165.03,330.06,微信支付,已完成,南京,
O002816,U00010,P00023,2025-11-16 06:14:00,2,228.27,456.54,微信支付,已完成,南京,
O002816,U00010,P00057,2025-11-16 06:14:00,1,263.58,263.58,银行卡,已完成,南京,
O002816,U00010,P00019,2025-11-16 06:14:00,3,472.92,1418.76,微信支付,已完成,南京,
O002817,U00459,P00045,2025-03-17 03:51:00,1,718.59,718.59,银行卡,已完成,上海,
O002817,U00459,P00031,2025-03-17 03:51:00,1,686.58,686.58,支付宝,已完成,上海,
O002817,U00459,P00019,2025-03-17 03:51:00,1,472.92,472.92,银行卡,已完成,上海,
O002818,U00203,P00055,2025-06-23 22:49:00,35,82.65,2892.75,银行卡,已取消,重庆,1.0
O002819,U00402,P00075,2025-06-16 03:14:00,3,220.07,660.21,银行卡,已完成,深圳,
O002819,U00402,P00055,2025-06-16 03:14:00,2,679.8,1359.6,微信支付,已完成,深圳,
O002820,U00329,P00062,2025-10-22 12:25:00,1,182.88,182.88,微信支付,已完成,成都,
O002820,U00329,P00009,2025-10-22 12:25:00,2,120.07,240.14,银行卡,已完成,成都,
O002820,U00329,P00088,2025-10-22 12:25:00,3,110.35,331.04999999999995,银行卡,已完成,成都,
O002821,U00135,P00007,2025-07-24 10:59:00,2,763.53,1527.06,银行卡,已完成,武汉,
O002821,U00135,P00100,2025-07-24 10:59:00,2,806.09,1612.18,微信支付,退款中,武汉,
O002821,U00135,P00053,2025-07-24 10:59:00,2,206.5,413.0,支付宝,已完成,武汉,
O002822,U00333,P00080,2026-03-24 11:22:00,2,883.15,1766.3,支付宝,已完成,重庆,
O002822,U00333,P00097,2026-03-24 11:22:00,1,974.26,974.26,支付宝,已完成,重庆,
O002822,U00333,P00075,2026-03-24 11:22:00,2,220.07,440.14,银行卡,已完成,重庆,
O002822,U00333,P00010,2026-03-24 11:22:00,2,611.55,1223.1,支付宝,已完成,重庆,
O002822,U00333,P00077,2026-03-24 11:22:00,3,329.75,989.25,支付宝,已完成,重庆,
O002823,U00101,P00038,2026-03-31 21:16:00,2,606.87,1213.74,微信支付,已完成,上海,
O002823,U00101,P00078,2026-03-31 21:16:00,2,469.02,938.04,支付宝,已完成,上海,
O002824,U00363,P00013,2025-05-20 04:11:00,1,585.71,585.71,微信支付,已取消,武汉,
O002824,U00363,P00024,2025-05-20 04:11:00,3,159.91,479.73,微信支付,已完成,武汉,
O002825,U00499,P00004,2025-09-20 02:42:00,2,247.91,495.82,银行卡,已完成,广州,
O002825,U00499,P00030,2025-09-20 02:42:00,2,538.43,1076.86,银行卡,已完成,广州,
O002825,U00499,P00033,2025-09-20 02:42:00,1,174.89,174.89,微信支付,已完成,广州,
O002825,U00499,P00057,2025-09-20 02:42:00,2,263.58,527.16,支付宝,已完成,广州,
O002825,U00499,P00027,2025-09-20 02:42:00,3,503.55,1510.65,微信支付,已取消,广州,
O002826,U00495,P00094,2025-04-22 10:41:00,1,900.9,900.9,支付宝,已完成,重庆,
O002826,U00495,P00026,2025-04-22 10:41:00,3,411.31,1233.93,银行卡,已完成,重庆,
O002826,U00495,P00087,2025-04-22 10:41:00,2,515.2,1030.4,微信支付,已完成,重庆,
O002826,U00495,P00091,2025-04-22 10:41:00,2,569.59,1139.18,微信支付,已完成,重庆,
O002827,U00360,P00032,2025-07-03 08:55:00,1,773.13,773.13,微信支付,已完成,深圳,
O002827,U00360,P00082,2025-07-03 08:55:00,2,619.34,1238.68,微信支付,已完成,深圳,
O002828,U00353,P00070,2025-12-12 04:02:00,3,75.64,226.92000000000002,银行卡,已完成,深圳,
O002828,U00353,P00018,2025-12-12 04:02:00,1,642.18,642.18,支付宝,已取消,深圳,
O002828,U00353,P00073,2025-12-12 04:02:00,1,587.24,587.24,支付宝,已完成,深圳,
O002828,U00353,P00083,2025-12-12 04:02:00,3,27.57,82.71000000000001,银行卡,退款中,深圳,
O002829,U00340,P00096,2025-11-26 16:05:00,1,366.51,366.51,支付宝,已完成,西安,
O002829,U00340,P00023,2025-11-26 16:05:00,3,228.27,684.8100000000001,微信支付,已完成,西安,
O002829,U00340,P00048,2025-11-26 16:05:00,3,245.41,736.23,微信支付,已取消,西安,
O002829,U00340,P00038,2025-11-26 16:05:00,2,606.87,1213.74,支付宝,已完成,西安,
O002830,U00435,P00055,2025-07-17 02:27:00,2,679.8,1359.6,微信支付,已完成,西安,
O002831,U00232,P00049,2025-12-16 00:30:00,2,244.26,488.52,支付宝,已完成,成都,
O002831,U00232,P00061,2025-12-16 00:30:00,48,24.71,1186.08,微信支付,已完成,成都,1.0
O002832,U00412,P00068,2025-02-09 05:06:00,3,79.64,238.92000000000002,银行卡,已完成,西安,
O002832,U00412,P00099,2025-02-09 05:06:00,1,195.67,195.67,支付宝,退款中,西安,
O002832,U00412,P00077,2025-02-09 05:06:00,1,329.75,329.75,支付宝,已完成,西安,
O002832,U00412,P00039,2025-02-09 05:06:00,2,881.05,1762.1,微信支付,已完成,西安,
O002833,U00034,P00057,2025-11-12 03:41:00,3,263.58,790.74,支付宝,已取消,重庆,
O002833,U00034,P00071,2025-11-12 03:41:00,2,87.05,174.1,微信支付,已取消,重庆,
O002833,U00034,P00081,2025-11-12 03:41:00,1,174.49,174.49,微信支付,已完成,重庆,
O002833,U00034,P00058,2025-11-12 03:41:00,2,433.34,866.68,微信支付,已完成,重庆,
O002834,U00232,P00034,2025-06-21 10:51:00,1,972.35,972.35,支付宝,已完成,成都,
O002835,U00362,P00007,2025-04-30 17:54:00,1,763.53,763.53,支付宝,已完成,重庆,
O002835,U00362,P00030,2025-04-30 17:54:00,2,538.43,1076.86,银行卡,已完成,重庆,
O002835,U00362,P00078,2025-04-30 17:54:00,3,469.02,1407.06,支付宝,已完成,重庆,
O002836,U00067,P00079,2025-07-02 21:48:00,1,546.78,546.78,银行卡,已完成,深圳,
O002837,U00029,P00021,2025-04-22 16:21:00,1,244.37,244.37,微信支付,已完成,西安,
O002837,U00029,P00065,2025-04-22 16:21:00,3,434.45,1303.35,支付宝,退款中,西安,
O002837,U00029,P00097,2025-04-22 16:21:00,2,974.26,1948.52,支付宝,已完成,西安,
O002838,U00275,P00080,2025-12-25 21:42:00,2,883.15,1766.3,支付宝,已完成,西安,
O002838,U00275,P00075,2025-12-25 21:42:00,3,220.07,660.21,支付宝,已完成,西安,
O002838,U00275,P00014,2025-12-25 21:42:00,3,777.51,2332.5299999999997,微信支付,已完成,西安,
O002839,U00172,P00030,2025-12-31 20:44:00,2,538.43,1076.86,银行卡,已完成,上海,
O002839,U00172,P00063,2025-12-31 20:44:00,1,904.29,904.29,微信支付,已完成,上海,
O002839,U00172,P00089,2025-12-31 20:44:00,2,23.37,46.74,微信支付,已完成,上海,
O002840,U00495,P00045,2025-11-23 10:38:00,2,718.59,1437.18,支付宝,已完成,重庆,
O002840,U00495,P00025,2025-11-23 10:38:00,3,548.1,1644.3000000000002,银行卡,已完成,重庆,
O002840,U00495,P00078,2025-11-23 10:38:00,1,469.02,469.02,银行卡,已完成,重庆,
O002841,U00212,P00094,2025-05-01 01:38:00,3,900.9,2702.7,微信支付,已完成,西安,
O002841,U00212,P00060,2025-05-01 01:38:00,1,69.48,69.48,银行卡,已完成,西安,
O002841,U00212,P00091,2025-05-01 01:38:00,1,569.59,569.59,银行卡,已完成,西安,
O002841,U00212,P00020,2025-05-01 01:38:00,2,235.12,470.24,微信支付,已完成,西安,
O002841,U00212,P00067,2025-05-01 01:38:00,2,233.25,466.5,微信支付,已完成,西安,
O002842,U00297,P00019,2025-07-25 14:53:00,1,472.92,472.92,支付宝,已完成,武汉,
O002842,U00297,P00040,2025-07-25 14:53:00,3,76.67,230.01,银行卡,已完成,武汉,
O002842,U00297,P00071,2025-07-25 14:53:00,1,87.05,87.05,支付宝,已完成,武汉,
O002842,U00297,P00047,2025-07-25 14:53:00,2,240.1,480.2,微信支付,已完成,武汉,
O002843,U00026,P00074,2025-08-20 21:56:00,3,664.13,1992.3899999999999,微信支付,已完成,重庆,
O002843,U00026,P00078,2025-08-20 21:56:00,3,469.02,1407.06,微信支付,已完成,重庆,
O002843,U00026,P00063,2025-08-20 21:56:00,2,904.29,1808.58,微信支付,已完成,重庆,
O002843,U00026,P00042,2025-08-20 21:56:00,1,770.42,770.42,支付宝,已完成,重庆,
O002844,U00053,P00016,2025-07-05 23:02:00,1,179.3,179.3,银行卡,已完成,杭州,
O002844,U00053,P00092,2025-07-05 23:02:00,1,554.58,554.58,支付宝,已完成,杭州,
O002844,U00053,P00095,2025-07-05 23:02:00,3,900.85,2702.55,微信支付,已完成,杭州,
O002845,U00003,P00006,2025-04-02 18:44:00,2,460.12,920.24,银行卡,已完成,深圳,
O002845,U00003,P00009,2025-04-02 18:44:00,2,120.07,240.14,银行卡,已完成,深圳,
O002845,U00003,P00095,2025-04-02 18:44:00,2,900.85,1801.7,支付宝,退款中,深圳,
O002846,U00065,P00089,2025-05-04 15:32:00,49,3.98,195.02,支付宝,已完成,南京,1.0
O002846,U00065,P00080,2025-05-04 15:32:00,2,883.15,1766.3,银行卡,已完成,南京,
O002847,U00145,P00030,2025-05-26 04:52:00,3,538.43,1615.29,支付宝,已完成,上海,
O002847,U00145,P00026,2025-05-26 04:52:00,2,411.31,822.62,银行卡,已完成,上海,
O002847,U00145,P00027,2025-05-26 04:52:00,1,503.55,503.55,银行卡,已完成,上海,
O002847,U00145,P00032,2025-05-26 04:52:00,1,773.13,773.13,支付宝,已完成,上海,
O002848,U00046,P00007,2025-04-17 01:07:00,3,763.53,2290.59,支付宝,已完成,上海,
O002848,U00046,P00052,2025-04-17 01:07:00,1,483.12,483.12,银行卡,已完成,上海,
O002848,U00046,P00085,2025-04-17 01:07:00,1,747.47,747.47,支付宝,已完成,上海,
O002848,U00046,P00099,2025-04-17 01:07:00,1,195.67,195.67,银行卡,已取消,上海,
O002849,U00248,P00037,2026-01-14 20:12:00,1,548.49,548.49,银行卡,已取消,上海,
O002849,U00248,P00092,2026-01-14 20:12:00,3,554.58,1663.7400000000002,支付宝,已完成,上海,
O002850,U00057,P00013,2025-10-08 23:52:00,1,585.71,585.71,支付宝,已完成,武汉,
O002850,U00057,P00081,2025-10-08 23:52:00,2,174.49,348.98,银行卡,已完成,武汉,
O002851,U00085,P00060,2025-04-23 02:33:00,1,69.48,69.48,微信支付,已完成,上海,
O002851,U00085,P00082,2025-04-23 02:33:00,1,619.34,619.34,微信支付,已完成,上海,
O002851,U00085,P00086,2025-04-23 02:33:00,3,226.32,678.96,支付宝,已完成,上海,
O002851,U00085,P00067,2025-04-23 02:33:00,3,233.25,699.75,微信支付,已完成,上海,
O002852,U00395,P00058,2025-12-12 04:51:00,2,433.34,866.68,支付宝,已完成,南京,
O002852,U00395,P00078,2025-12-12 04:51:00,1,469.02,469.02,银行卡,已完成,南京,
O002852,U00395,P00041,2025-12-12 04:51:00,2,737.17,1474.34,支付宝,已取消,南京,
O002853,U00356,P00076,2025-04-05 16:25:00,1,407.77,407.77,微信支付,已完成,北京,
O002853,U00356,P00073,2025-04-05 16:25:00,1,587.24,587.24,支付宝,已完成,北京,
O002854,U00496,P00010,2025-11-15 04:03:00,3,611.55,1834.6499999999999,支付宝,已完成,上海,
O002854,U00496,P00061,2025-11-15 04:03:00,12,39.85,478.20000000000005,微信支付,已完成,上海,
O002855,U00319,P00018,2025-12-12 11:49:00,2,642.18,1284.36,银行卡,已完成,南京,
O002855,U00319,P00067,2025-12-12 11:49:00,1,233.25,233.25,银行卡,已完成,南京,
O002855,U00319,P00049,2025-12-12 11:49:00,1,244.26,244.26,银行卡,已完成,南京,
O002855,U00319,P00079,2025-12-12 11:49:00,2,546.78,1093.56,支付宝,退款中,南京,
O002856,U00420,P00023,2025-04-21 09:34:00,3,228.27,684.8100000000001,银行卡,已完成,广州,
O002857,U00316,P00072,2025-10-22 22:10:00,3,415.6,1246.8000000000002,微信支付,已完成,上海,
O002857,U00316,P00047,2025-10-22 22:10:00,10,31.99,319.9,银行卡,已完成,上海,
O002858,U00359,P00039,2025-12-21 21:23:00,2,881.05,1762.1,微信支付,已完成,南京,
O002858,U00359,P00100,2025-12-21 21:23:00,27,94.31,2546.37,银行卡,已完成,南京,1.0
O002858,U00359,P00040,2025-12-21 21:23:00,3,76.67,230.01,支付宝,已完成,南京,
O002859,U00008,P00014,2025-04-07 21:08:00,2,777.51,1555.02,银行卡,已完成,成都,
O002859,U00008,P00093,2025-04-07 21:08:00,2,165.03,330.06,银行卡,已完成,成都,
O002860,U00460,P00074,2025-11-18 19:33:00,23,82.41,1895.4299999999998,微信支付,已完成,重庆,1.0
O002860,U00460,P00010,2025-11-18 19:33:00,1,611.55,611.55,微信支付,已完成,重庆,
O002861,U00261,P00097,2026-01-26 02:03:00,3,974.26,2922.7799999999997,支付宝,已完成,北京,
O002861,U00261,P00077,2026-01-26 02:03:00,2,329.75,659.5,微信支付,已完成,北京,
O002862,U00080,P00083,2025-08-09 06:29:00,3,27.57,82.71000000000001,银行卡,已完成,广州,
O002863,U00382,P00024,2025-04-19 06:44:00,1,159.91,159.91,支付宝,已完成,北京,
O002864,U00224,P00023,2026-03-04 17:39:00,1,228.27,228.27,微信支付,已完成,重庆,
O002864,U00224,P00016,2026-03-04 17:39:00,3,179.3,537.9000000000001,支付宝,已完成,重庆,
O002864,U00224,P00022,2026-03-04 17:39:00,3,282.29,846.8700000000001,支付宝,已完成,重庆,
O002864,U00224,P00063,2026-03-04 17:39:00,2,904.29,1808.58,微信支付,已完成,重庆,
O002864,U00224,P00037,2026-03-04 17:39:00,1,548.49,548.49,银行卡,已完成,重庆,
O002865,U00167,P00094,2026-03-09 19:02:00,2,900.9,1801.8,支付宝,已取消,广州,
O002865,U00167,P00073,2026-03-09 19:02:00,1,587.24,587.24,银行卡,已完成,广州,
O002865,U00167,P00039,2026-03-09 19:02:00,1,881.05,881.05,支付宝,已完成,广州,
O002865,U00167,P00010,2026-03-09 19:02:00,3,611.55,1834.6499999999999,支付宝,已完成,广州,
O002865,U00167,P00097,2026-03-09 19:02:00,2,974.26,1948.52,银行卡,已完成,广州,
O002866,U00184,P00063,2025-12-06 10:43:00,2,904.29,1808.58,微信支付,已完成,杭州,
O002866,U00184,P00093,2025-12-06 10:43:00,3,165.03,495.09000000000003,银行卡,已完成,杭州,
O002866,U00184,P00001,2025-12-06 10:43:00,2,44.41,88.82,微信支付,已完成,杭州,
